Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images,
2024-07-15 21:19:00,21:19:00,CNR2496166725,Success,CID809391,Prime Plus,Cox Town,Hulimavu,175,110,null,null,No,null,414,UPI,13,3.2,3.3,#NAME?,
2024-07-29 4:24:00,04:24:00,CNR5777865388,Success,CID195050,eBike,Bannerghatta Road,Nagarbhavi,266,135,null,null,No,null,474,UPI,14,3.5,4,#NAME?,
2024-07-28 14:07:00,14:07:00,CNR9260563497,Canceled by Customer,CID454493,Bike,Shantinagar,Hosur Road,null,null,Driver is not moving towards pickup location,null,null,null,342,null,0,null,null,#NAME?,
2024-07-14 18:39:00,18:39:00,CNR4371315057,Success,CID724650,Prime Sedan,MG Road,Bellandur,217,55,null,null,Yes,Other Issue,946,UPI,35,3.7,3.3,#NAME?,
2024-07-22 23:59:00,23:59:00,CNR5974660678,Canceled by Customer,CID186446,eBike,Rajajinagar,Jayanagar,null,null,Wrong Address,null,null,null,255,null,0,null,null,#NAME?,
2024-07-19 20:10:00,20:10:00,CNR9268331205,Success,CID799470,Auto,Rajajinagar,Majestic,245,50,null,null,No,null,192,Credit Card,5,4,4.6,#NAME?,
2024-07-13 9:53:00,09:53:00,CNR7107740186,Canceled by Driver,CID332031,Prime Sedan,Ramamurthy Nagar,KR Puram,null,null,null,Customer related issue,null,null,2391,null,0,null,null,#NAME?,
2024-07-29 17:51:00,17:51:00,CNR7026811798,Canceled by Driver,CID495700,Mini,Devanahalli,Shivajinagar,null,null,null,Customer related issue,null,null,394,null,0,null,null,#NAME?,
2024-07-07 10:40:00,10:40:00,CNR8526858990,Success,CID862729,Mini,Malleshwaram,Chamarajpet,189,70,null,null,No,null,417,UPI,28,4.3,4.5,#NAME?,
2024-07-09 13:47:00,13:47:00,CNR5591469166,Canceled by Customer,CID896816,Prime Plus,BTM Layout,Rajarajeshwari Nagar,null,null,Driver is not moving towards pickup location,null,null,null,201,null,0,null,null,#NAME?,
2024-07-14 23:35:00,23:35:00,CNR4921579076,Success,CID154611,Prime Plus,HSR Layout,RT Nagar,126,105,null,null,No,null,573,UPI,38,3.5,4.6,#NAME?,
2024-07-25 9:20:00,09:20:00,CNR7504001090,Canceled by Customer,CID357434,Prime Sedan,MG Road,MG Road,null,null,AC is Not working,null,null,null,114,null,0,null,null,#NAME?,
2024-07-24 13:01:00,13:01:00,CNR9980871617,Success,CID165101,Prime Sedan,Electronic City,Shantinagar,161,55,null,null,No,null,288,UPI,13,4.1,3.6,#NAME?,
2024-07-20 20:09:00,20:09:00,CNR7336089088,Success,CID357749,Prime SUV,RT Nagar,Chamarajpet,168,135,null,null,No,null,257,UPI,38,4,4.5,#NAME?,
2024-07-15 9:46:00,09:46:00,CNR5534045530,Success,CID447240,eBike,Yeshwanthpur,Tumkur Road,133,75,null,null,No,null,109,UPI,1,4.8,3.2,#NAME?,
2024-07-15 16:28:00,16:28:00,CNR8956861484,Canceled by Driver,CID592661,Prime Plus,Frazer Town,Chickpet,null,null,null,Personal & Car related issue,null,null,2313,null,0,null,null,#NAME?,
2024-07-26 0:52:00,00:52:00,CNR8257263048,Success,CID185316,Prime Plus,Nagarbhavi,Majestic,238,110,null,null,No,null,519,Cash,4,3.3,4.3,#NAME?,
2024-07-02 10:39:00,10:39:00,CNR5692462402,Success,CID101112,Prime Sedan,Padmanabhanagar,Rajarajeshwari Nagar,70,145,null,null,No,null,229,UPI,40,3.1,4.3,#NAME?,
2024-07-05 13:29:00,13:29:00,CNR5993946371,Success,CID428823,Prime Plus,Indiranagar,Bellandur,203,120,null,null,No,null,979,UPI,1,4.6,3.4,#NAME?,
2024-07-21 4:29:00,04:29:00,CNR7233993649,Success,CID419530,Prime Plus,Devanahalli,HSR Layout,84,60,null,null,No,null,161,Cash,27,3.4,3.6,#NAME?,
2024-07-06 3:48:00,03:48:00,CNR1897103291,Canceled by Customer,CID272949,Prime Sedan,Nagarbhavi,KR Puram,null,null,AC is Not working,null,null,null,237,null,0,null,null,#NAME?,
2024-07-10 5:34:00,05:34:00,CNR9357869981,Success,CID290671,Prime SUV,Devanahalli,Ramamurthy Nagar,98,35,null,null,No,null,281,Cash,4,4.1,3.1,#NAME?,
2024-07-19 12:40:00,12:40:00,CNR9527429334,Success,CID877292,Prime Plus,Sarjapur Road,Langford Town,189,120,null,null,No,null,286,Cash,10,3.7,4.6,#NAME?,
2024-07-30 2:36:00,02:36:00,CNR9047704787,Success,CID623233,Mini,RT Nagar,Langford Town,182,25,null,null,No,null,375,UPI,26,4.8,4.2,#NAME?,
2024-07-19 13:56:00,13:56:00,CNR2367558137,Success,CID224605,Bike,MG Road,Chickpet,168,100,null,null,No,null,317,Credit Card,24,3.8,3.4,#NAME?,
2024-07-09 23:01:00,23:01:00,CNR2834697939,Success,CID313258,Bike,Yelahanka,Kengeri,161,125,null,null,No,null,410,UPI,21,3.8,4.9,#NAME?,
2024-07-14 5:47:00,05:47:00,CNR4635023538,Success,CID597727,eBike,Basavanagudi,Nagarbhavi,168,140,null,null,No,null,492,UPI,34,3.7,3.7,#NAME?,
2024-07-15 0:19:00,00:19:00,CNR2561393585,Success,CID917520,Bike,Indiranagar,Hulimavu,42,140,null,null,No,null,403,Cash,11,3.9,5,#NAME?,
2024-07-16 21:41:00,21:41:00,CNR2178288392,Driver Not Found,CID226144,Mini,HSR Layout,Chickpet,null,null,null,null,null,null,149,null,0,null,null,#NAME?,
2024-07-28 1:41:00,01:41:00,CNR1358499242,Driver Not Found,CID746367,Mini,Nagarbhavi,Sahakar Nagar,null,null,null,null,null,null,666,null,0,null,null,#NAME?,
2024-07-03 12:15:00,12:15:00,CNR4377532000,Canceled by Customer,CID654939,eBike,Vijayanagar,MG Road,null,null,Change of plans,null,null,null,114,null,0,null,null,#NAME?,
2024-07-16 20:37:00,20:37:00,CNR8697330576,Success,CID278638,Prime Plus,Hennur,Shantinagar,35,85,null,null,No,null,2735,Cash,18,4.9,4.6,#NAME?,
2024-07-03 2:23:00,02:23:00,CNR3267068005,Success,CID410154,eBike,Shantinagar,BTM Layout,119,55,null,null,No,null,987,UPI,41,4.9,3.1,#NAME?,
2024-07-23 17:08:00,17:08:00,CNR4910468303,Canceled by Driver,CID736390,Bike,JP Nagar,Devanahalli,null,null,null,More than permitted people in there,null,null,263,null,0,null,null,#NAME?,
2024-07-27 9:26:00,09:26:00,CNR2055309773,Driver Not Found,CID928587,Auto,Frazer Town,Richmond Town,null,null,null,null,null,null,531,null,0,null,null,#NAME?,
2024-07-08 5:33:00,05:33:00,CNR7132863197,Driver Not Found,CID188270,Bike,Magadi Road,Mysore Road,null,null,null,null,null,null,704,null,0,null,null,#NAME?,
2024-07-12 2:10:00,02:10:00,CNR7653166087,Canceled by Driver,CID871298,Prime Sedan,Ramamurthy Nagar,Kammanahalli,null,null,null,Customer was coughing/sick,null,null,719,null,0,null,null,#NAME?,
2024-07-23 23:10:00,23:10:00,CNR4719854587,Success,CID596933,Auto,Varthur,Mysore Road,224,105,null,null,No,null,196,UPI,1,3.6,3.3,#NAME?,
2024-07-19 13:22:00,13:22:00,CNR7025249870,Success,CID278198,eBike,HSR Layout,Shantinagar,147,40,null,null,No,null,497,Cash,29,4.7,3.8,#NAME?,
2024-07-10 5:39:00,05:39:00,CNR3566167780,Driver Not Found,CID101637,eBike,Yelahanka,Yeshwanthpur,null,null,null,null,null,null,213,null,0,null,null,#NAME?,
2024-07-15 12:22:00,12:22:00,CNR6134494692,Driver Not Found,CID671789,Mini,Richmond Town,Richmond Town,null,null,null,null,null,null,483,null,0,null,null,#NAME?,
2024-07-29 8:00:00,08:00:00,CNR5874841821,Canceled by Customer,CID788557,Prime SUV,Kadugodi,Sahakar Nagar,null,null,Driver asked to cancel,null,null,null,342,null,0,null,null,#NAME?,
2024-07-06 4:58:00,04:58:00,CNR9199461158,Success,CID688692,Mini,Ramamurthy Nagar,Hebbal,49,110,null,null,No,null,394,Credit Card,39,4.7,3.9,#NAME?,
2024-07-18 0:53:00,00:53:00,CNR8418346998,Success,CID218199,Prime SUV,Basavanagudi,Peenya,168,130,null,null,No,null,289,Cash,34,3.4,4.8,#NAME?,
2024-07-13 20:34:00,20:34:00,CNR4119203096,Canceled by Driver,CID861507,Prime Sedan,Indiranagar,Tumkur Road,null,null,null,More than permitted people in there,null,null,167,null,0,null,null,#NAME?,
2024-07-21 9:10:00,09:10:00,CNR9413297136,Success,CID905200,Prime SUV,Hebbal,Devanahalli,273,95,null,null,No,null,195,UPI,34,3.9,4,#NAME?,
2024-07-14 17:19:00,17:19:00,CNR1540507294,Success,CID439472,eBike,Vijayanagar,Vijayanagar,35,95,null,null,No,null,861,UPI,38,4.4,4.2,#NAME?,
2024-07-13 14:42:00,14:42:00,CNR2631905027,Driver Not Found,CID429791,Prime Plus,Koramangala,Majestic,null,null,null,null,null,null,736,null,0,null,null,#NAME?,
2024-07-11 14:13:00,14:13:00,CNR9916512404,Success,CID767599,Prime Sedan,Yeshwanthpur,Langford Town,259,100,null,null,No,null,138,UPI,29,4.6,4.5,#NAME?,
2024-07-23 2:16:00,02:16:00,CNR8310818839,Canceled by Customer,CID350469,Auto,Sarjapur Road,RT Nagar,null,null,AC is Not working,null,null,null,133,null,0,null,null,#NAME?,
2024-07-07 20:37:00,20:37:00,CNR6799281193,Canceled by Customer,CID172399,Bike,Padmanabhanagar,Rajajinagar,null,null,Driver asked to cancel,null,null,null,444,null,0,null,null,#NAME?,
2024-07-01 17:19:00,17:19:00,CNR1167130834,Driver Not Found,CID693297,Prime Plus,Bannerghatta Road,MG Road,null,null,null,null,null,null,451,null,0,null,null,#NAME?,
2024-07-09 12:52:00,12:52:00,CNR7762555163,Canceled by Customer,CID421048,Prime Sedan,Padmanabhanagar,Peenya,null,null,AC is Not working,null,null,null,384,null,0,null,null,#NAME?,
2024-07-01 2:47:00,02:47:00,CNR7896965360,Success,CID342012,Prime Sedan,Rajajinagar,Mysore Road,301,60,null,null,No,null,491,Credit Card,30,4.7,3.1,#NAME?,
2024-07-24 6:30:00,06:30:00,CNR6075550973,Success,CID308404,Bike,Indiranagar,Indiranagar,112,80,null,null,No,null,522,Cash,16,4.4,4.8,#NAME?,
2024-07-24 23:46:00,23:46:00,CNR3036073511,Success,CID959675,eBike,KR Puram,Langford Town,252,115,null,null,No,null,1987,UPI,17,3.1,4.7,#NAME?,
2024-07-30 18:54:00,18:54:00,CNR4836850609,Success,CID330882,Bike,BTM Layout,Yeshwanthpur,301,115,null,null,No,null,182,UPI,30,3.2,3.7,#NAME?,
2024-07-02 0:54:00,00:54:00,CNR1669711789,Success,CID613685,Prime Plus,Devanahalli,Chickpet,56,45,null,null,Yes,Customer Demand,315,UPI,12,3.8,3.2,#NAME?,
2024-07-03 3:42:00,03:42:00,CNR5862184112,Success,CID986348,Bike,Hennur,BTM Layout,147,65,null,null,No,null,799,UPI,4,4,3.2,#NAME?,
2024-07-16 7:19:00,07:19:00,CNR8760741673,Canceled by Customer,CID412700,Bike,Vijayanagar,MG Road,null,null,Change of plans,null,null,null,463,null,0,null,null,#NAME?,
2024-07-08 12:25:00,12:25:00,CNR1231099156,Success,CID695363,Prime Plus,Chickpet,Ramamurthy Nagar,133,120,null,null,No,null,464,UPI,39,4.8,3.5,#NAME?,
2024-07-30 5:54:00,05:54:00,CNR9958039737,Canceled by Driver,CID374916,Prime SUV,Sarjapur Road,Peenya,null,null,null,Customer related issue,null,null,2114,null,0,null,null,#NAME?,
2024-07-12 22:20:00,22:20:00,CNR8581433145,Canceled by Driver,CID724144,Prime SUV,Shantinagar,Rajarajeshwari Nagar,null,null,null,Personal & Car related issue,null,null,342,null,0,null,null,#NAME?,
2024-07-22 16:15:00,16:15:00,CNR9233092878,Canceled by Customer,CID473441,Auto,Devanahalli,Yelahanka,null,null,Change of plans,null,null,null,416,null,0,null,null,#NAME?,
2024-07-16 11:52:00,11:52:00,CNR1196729750,Success,CID742254,Mini,Nagarbhavi,Whitefield,161,95,null,null,No,null,475,UPI,45,3.9,3.4,#NAME?,
2024-07-05 11:00:00,11:00:00,CNR9115374985,Canceled by Customer,CID893374,Prime Sedan,Chickpet,Hosur Road,null,null,Change of plans,null,null,null,309,null,0,null,null,#NAME?,
2024-07-05 1:28:00,01:28:00,CNR5512228215,Success,CID760574,Auto,Jayanagar,Yelahanka,49,95,null,null,No,null,417,Cash,19,4.7,4,#NAME?,
2024-07-13 13:40:00,13:40:00,CNR9936733477,Success,CID671682,Prime Sedan,Padmanabhanagar,Bellandur,224,80,null,null,No,null,294,UPI,2,3,4.1,#NAME?,
2024-07-01 21:22:00,21:22:00,CNR8368036714,Canceled by Driver,CID162634,Mini,Chamarajpet,Rajarajeshwari Nagar,null,null,null,Customer related issue,null,null,270,null,0,null,null,#NAME?,
2024-07-22 4:20:00,04:20:00,CNR9177523656,Canceled by Driver,CID260797,Auto,Banashankari,Langford Town,null,null,null,Customer related issue,null,null,375,null,0,null,null,#NAME?,
2024-07-30 19:02:00,19:02:00,CNR9832370330,Canceled by Driver,CID540918,Prime SUV,Peenya,Kammanahalli,null,null,null,Customer related issue,null,null,396,null,0,null,null,#NAME?,
2024-07-09 7:02:00,07:02:00,CNR9876050512,Success,CID340366,Auto,RT Nagar,Shantinagar,63,115,null,null,No,null,963,Cash,14,4.5,3,#NAME?,
2024-07-10 16:19:00,16:19:00,CNR8407710498,Success,CID783702,Prime Sedan,Majestic,Jayanagar,189,125,null,null,No,null,238,Cash,30,4.1,4.1,#NAME?,
2024-07-13 22:36:00,22:36:00,CNR7310178196,Success,CID803117,Prime Sedan,Ramamurthy Nagar,RT Nagar,161,50,null,null,No,null,323,UPI,41,4.5,4.4,#NAME?,
2024-07-09 12:05:00,12:05:00,CNR3478064845,Canceled by Customer,CID134748,Bike,Rajarajeshwari Nagar,Kengeri,null,null,Driver asked to cancel,null,null,null,1849,null,0,null,null,#NAME?,
2024-07-22 11:57:00,11:57:00,CNR8866757382,Success,CID590341,eBike,Langford Town,Tumkur Road,245,60,null,null,No,null,269,Cash,42,4.8,3.2,#NAME?,
2024-07-21 14:20:00,14:20:00,CNR5528303367,Driver Not Found,CID217879,Prime SUV,Ramamurthy Nagar,Langford Town,null,null,null,null,null,null,841,null,0,null,null,#NAME?,
2024-07-05 22:05:00,22:05:00,CNR1587286729,Driver Not Found,CID824674,Bike,Devanahalli,Malleshwaram,null,null,null,null,null,null,1195,null,0,null,null,#NAME?,
2024-07-16 15:07:00,15:07:00,CNR6636185644,Success,CID243093,Auto,Nagarbhavi,Yeshwanthpur,280,70,null,null,No,null,369,Cash,14,4.5,4,#NAME?,
2024-07-10 18:47:00,18:47:00,CNR5251258097,Success,CID641709,eBike,Yeshwanthpur,Chickpet,203,30,null,null,No,null,903,Cash,14,4,4.9,#NAME?,
2024-07-11 14:51:00,14:51:00,CNR8020900256,Success,CID115880,Prime Sedan,Mysore Road,Padmanabhanagar,175,50,null,null,No,null,837,Cash,6,3.7,3.3,#NAME?,
2024-07-14 14:27:00,14:27:00,CNR2911044060,Canceled by Driver,CID352282,Prime Plus,Padmanabhanagar,Bellandur,null,null,null,Customer related issue,null,null,609,null,0,null,null,#NAME?,
2024-07-11 18:14:00,18:14:00,CNR1861761556,Driver Not Found,CID393354,eBike,Richmond Town,Shivajinagar,null,null,null,null,null,null,683,null,0,null,null,#NAME?,
2024-07-21 0:32:00,00:32:00,CNR7899384381,Success,CID492686,Prime SUV,Padmanabhanagar,Yeshwanthpur,266,100,null,null,No,null,308,Cash,34,3.2,5,#NAME?,
2024-07-20 7:51:00,07:51:00,CNR8730488019,Canceled by Driver,CID385414,Auto,Ramamurthy Nagar,Varthur,null,null,null,Customer was coughing/sick,null,null,2651,null,0,null,null,#NAME?,
2024-07-12 12:49:00,12:49:00,CNR7246719387,Success,CID341979,Prime Sedan,Cox Town,Chickpet,231,55,null,null,No,null,571,Cash,25,3.3,3.8,#NAME?,
2024-07-08 8:45:00,08:45:00,CNR7623214873,Canceled by Driver,CID750130,Mini,Rajarajeshwari Nagar,Langford Town,null,null,null,Customer was coughing/sick,null,null,931,null,0,null,null,#NAME?,
2024-07-16 13:51:00,13:51:00,CNR5906049154,Success,CID504386,Mini,Ramamurthy Nagar,Shantinagar,238,50,null,null,No,null,415,UPI,49,4.6,3.1,#NAME?,
2024-07-22 14:33:00,14:33:00,CNR8373450599,Success,CID782118,Bike,JP Nagar,Electronic City,63,130,null,null,No,null,501,UPI,40,3.1,3.7,#NAME?,
2024-07-24 17:38:00,17:38:00,CNR3376738098,Success,CID906190,Mini,Varthur,Frazer Town,63,40,null,null,No,null,962,Cash,28,4.8,3.8,#NAME?,
2024-07-16 17:03:00,17:03:00,CNR4701035899,Success,CID665949,Bike,Magadi Road,JP Nagar,168,85,null,null,No,null,319,Cash,38,3.4,4.9,#NAME?,
2024-07-29 15:04:00,15:04:00,CNR9190952833,Success,CID824917,eBike,Ulsoor,Magadi Road,63,85,null,null,No,null,155,UPI,22,3,3.5,#NAME?,
2024-07-25 18:55:00,18:55:00,CNR5262085873,Success,CID529591,Auto,Sahakar Nagar,Hebbal,91,140,null,null,No,null,640,Cash,17,3.8,4.5,#NAME?,
2024-07-04 15:18:00,15:18:00,CNR1768995774,Driver Not Found,CID140408,Prime Plus,Sahakar Nagar,Yelahanka,null,null,null,null,null,null,1141,null,0,null,null,#NAME?,
2024-07-15 9:51:00,09:51:00,CNR7349303632,Canceled by Driver,CID232124,Bike,Hebbal,Banashankari,null,null,null,More than permitted people in there,null,null,215,null,0,null,null,#NAME?,
2024-07-18 18:37:00,18:37:00,CNR7598594365,Canceled by Driver,CID218484,Prime Plus,Sahakar Nagar,Hulimavu,null,null,null,Personal & Car related issue,null,null,179,null,0,null,null,#NAME?,
2024-07-22 2:37:00,02:37:00,CNR7603289214,Canceled by Driver,CID194088,Prime Sedan,Jayanagar,MG Road,null,null,null,Customer related issue,null,null,307,null,0,null,null,#NAME?,
2024-07-17 16:55:00,16:55:00,CNR4113228869,Success,CID573854,Prime SUV,Langford Town,BTM Layout,217,25,null,null,No,null,337,Cash,49,3.9,3.9,#NAME?,
2024-07-18 3:02:00,03:02:00,CNR4828916166,Success,CID963150,Prime SUV,Kengeri,Yeshwanthpur,231,65,null,null,No,null,205,Credit Card,12,4.6,4.1,#NAME?,
2024-07-29 1:39:00,01:39:00,CNR5759430281,Driver Not Found,CID472071,Prime Sedan,Kengeri,Langford Town,null,null,null,null,null,null,2138,null,0,null,null,#NAME?,
2024-07-25 5:26:00,05:26:00,CNR2817637264,Driver Not Found,CID372989,Prime Plus,Frazer Town,Rajarajeshwari Nagar,null,null,null,null,null,null,236,null,0,null,null,#NAME?,
2024-07-11 4:23:00,04:23:00,CNR3738049299,Success,CID432289,eBike,Magadi Road,Hennur,301,30,null,null,Yes,Vehicle Breakdown,2106,UPI,45,4.5,4.2,#NAME?,
2024-07-25 3:18:00,03:18:00,CNR7791308435,Success,CID503006,Prime Plus,RT Nagar,Hosur Road,189,100,null,null,No,null,396,Cash,29,4.1,3.2,#NAME?,
2024-07-20 0:35:00,00:35:00,CNR3612649776,Success,CID197231,Bike,Electronic City,Banashankari,77,70,null,null,No,null,2263,Credit Card,26,4.6,4.6,#NAME?,
2024-07-25 3:16:00,03:16:00,CNR8797840758,Driver Not Found,CID569330,eBike,Koramangala,Yeshwanthpur,null,null,null,null,null,null,259,null,0,null,null,#NAME?,
2024-07-18 20:39:00,20:39:00,CNR2911997738,Success,CID281693,Prime Sedan,BTM Layout,Koramangala,301,145,null,null,No,null,242,Cash,37,3,4.8,#NAME?,
2024-07-21 13:05:00,13:05:00,CNR2538850102,Success,CID204633,Auto,Shivajinagar,Magadi Road,231,25,null,null,No,null,363,UPI,3,3.5,3.3,#NAME?,
2024-07-27 10:24:00,10:24:00,CNR9825619613,Canceled by Driver,CID600766,Prime Sedan,Indiranagar,RT Nagar,null,null,null,Customer was coughing/sick,null,null,1641,null,0,null,null,#NAME?,
2024-07-04 18:08:00,18:08:00,CNR4904175763,Success,CID891020,Bike,Hebbal,Varthur,266,120,null,null,No,null,181,Cash,36,4.5,3.4,#NAME?,
2024-07-11 2:20:00,02:20:00,CNR3612069625,Canceled by Driver,CID230662,Mini,Chamarajpet,RT Nagar,null,null,null,Customer related issue,null,null,349,null,0,null,null,#NAME?,
2024-07-16 7:55:00,07:55:00,CNR3031948210,Driver Not Found,CID328582,Prime Sedan,Marathahalli,Cox Town,null,null,null,null,null,null,227,null,0,null,null,#NAME?,
2024-07-29 2:22:00,02:22:00,CNR3590041241,Success,CID622065,Mini,JP Nagar,Jayanagar,84,40,null,null,No,null,997,Cash,42,4.9,3.4,#NAME?,
2024-07-21 21:01:00,21:01:00,CNR4253680303,Success,CID185837,eBike,HSR Layout,BTM Layout,49,50,null,null,No,null,340,Cash,28,4.2,3.7,#NAME?,
2024-07-10 15:24:00,15:24:00,CNR4040289307,Canceled by Driver,CID103399,Bike,Sahakar Nagar,Hennur,null,null,null,More than permitted people in there,null,null,802,null,0,null,null,#NAME?,
2024-07-16 2:05:00,02:05:00,CNR3526545870,Canceled by Customer,CID322217,Mini,Marathahalli,Richmond Town,null,null,Change of plans,null,null,null,255,null,0,null,null,#NAME?,
2024-07-22 2:35:00,02:35:00,CNR1783204036,Success,CID808103,Prime SUV,Indiranagar,Varthur,42,115,null,null,No,null,457,Credit Card,46,4.9,4.4,#NAME?,
2024-07-09 15:26:00,15:26:00,CNR9619098526,Canceled by Driver,CID786732,Prime SUV,Ulsoor,Chamarajpet,null,null,null,Customer was coughing/sick,null,null,2833,null,0,null,null,#NAME?,
2024-07-23 15:22:00,15:22:00,CNR5362176772,Success,CID874480,eBike,Chickpet,Marathahalli,98,115,null,null,No,null,409,UPI,38,5,4.2,#NAME?,
2024-07-13 4:21:00,04:21:00,CNR1540289235,Canceled by Driver,CID927154,Bike,Nagarbhavi,BTM Layout,null,null,null,More than permitted people in there,null,null,349,null,0,null,null,#NAME?,
2024-07-11 22:01:00,22:01:00,CNR5544839684,Driver Not Found,CID440742,Bike,Malleshwaram,Richmond Town,null,null,null,null,null,null,906,null,0,null,null,#NAME?,
2024-07-10 17:22:00,17:22:00,CNR7364261577,Driver Not Found,CID343124,Prime Sedan,Frazer Town,Malleshwaram,null,null,null,null,null,null,493,null,0,null,null,#NAME?,
2024-07-15 2:02:00,02:02:00,CNR3736532075,Success,CID653844,Prime Sedan,Bellandur,Shivajinagar,189,110,null,null,No,null,324,Cash,26,3.9,3.9,#NAME?,
2024-07-27 7:15:00,07:15:00,CNR2183308269,Driver Not Found,CID872765,eBike,Malleshwaram,Basavanagudi,null,null,null,null,null,null,286,null,0,null,null,#NAME?,
2024-07-06 3:51:00,03:51:00,CNR8648659899,Success,CID782895,Bike,Tumkur Road,Basavanagudi,112,50,null,null,Yes,Vehicle Breakdown,540,UPI,40,3.8,4.6,#NAME?,
2024-07-03 0:19:00,00:19:00,CNR9445004204,Success,CID695957,Prime Sedan,Chickpet,Kammanahalli,217,105,null,null,Yes,Vehicle Breakdown,301,UPI,47,3.5,3,#NAME?,
2024-07-22 4:33:00,04:33:00,CNR1614405610,Success,CID604492,Prime Sedan,JP Nagar,Shantinagar,105,25,null,null,No,null,360,UPI,17,3.1,3.3,#NAME?,
2024-07-06 10:56:00,10:56:00,CNR5869022014,Success,CID159648,Prime SUV,Devanahalli,Cox Town,224,140,null,null,No,null,405,Credit Card,26,3.3,3.6,#NAME?,
2024-07-30 19:58:00,19:58:00,CNR9436452187,Canceled by Driver,CID769022,eBike,MG Road,Nagarbhavi,null,null,null,Customer related issue,null,null,743,null,0,null,null,#NAME?,
2024-07-15 12:47:00,12:47:00,CNR8370180578,Success,CID847054,Prime SUV,RT Nagar,Ramamurthy Nagar,112,50,null,null,No,null,170,UPI,2,4.7,4.2,#NAME?,
2024-07-21 10:54:00,10:54:00,CNR9561203917,Canceled by Driver,CID422665,Mini,HSR Layout,Jayanagar,null,null,null,Personal & Car related issue,null,null,215,null,0,null,null,#NAME?,
2024-07-12 13:56:00,13:56:00,CNR3672267437,Success,CID177036,Prime SUV,Jayanagar,Shivajinagar,161,135,null,null,No,null,740,Cash,17,4.8,3.8,#NAME?,
2024-07-19 2:14:00,02:14:00,CNR9072092304,Driver Not Found,CID208957,Mini,Hebbal,Indiranagar,null,null,null,null,null,null,198,null,0,null,null,#NAME?,
2024-07-16 1:06:00,01:06:00,CNR6783925160,Success,CID664216,eBike,Cox Town,Bannerghatta Road,63,45,null,null,No,null,2467,Cash,40,4.7,3,#NAME?,
2024-07-25 1:23:00,01:23:00,CNR5758562087,Success,CID465249,Prime Plus,Kengeri,Yeshwanthpur,112,45,null,null,No,null,294,UPI,34,4.4,4.6,#NAME?,
2024-07-09 21:18:00,21:18:00,CNR2666975630,Driver Not Found,CID814162,Auto,Majestic,Peenya,null,null,null,null,null,null,204,null,0,null,null,#NAME?,
2024-07-24 4:34:00,04:34:00,CNR8722989235,Success,CID523649,Auto,Kammanahalli,Devanahalli,231,145,null,null,No,null,348,Cash,5,4.6,3.8,#NAME?,
2024-07-27 4:43:00,04:43:00,CNR7248403034,Success,CID731661,Bike,Malleshwaram,Cox Town,273,30,null,null,No,null,423,Cash,40,3.1,4.9,#NAME?,
2024-07-17 10:16:00,10:16:00,CNR5482846309,Driver Not Found,CID453006,Prime SUV,Hennur,Yelahanka,null,null,null,null,null,null,204,null,0,null,null,#NAME?,
2024-07-02 0:26:00,00:26:00,CNR7071182241,Canceled by Driver,CID613740,eBike,RT Nagar,Rajarajeshwari Nagar,null,null,null,More than permitted people in there,null,null,1265,null,0,null,null,#NAME?,
2024-07-13 19:56:00,19:56:00,CNR8810837493,Success,CID268037,Prime SUV,BTM Layout,Frazer Town,273,35,null,null,No,null,473,UPI,26,4.6,3.5,#NAME?,
2024-07-22 8:33:00,08:33:00,CNR6740241629,Success,CID987139,Bike,Tumkur Road,Kammanahalli,168,130,null,null,No,null,100,Cash,1,4.8,4.4,#NAME?,
2024-07-21 3:29:00,03:29:00,CNR6846914148,Driver Not Found,CID681026,Auto,Sahakar Nagar,Hosur Road,null,null,null,null,null,null,754,null,0,null,null,#NAME?,
2024-07-01 1:18:00,01:18:00,CNR2494875934,Success,CID352583,Bike,Indiranagar,Koramangala,112,140,null,null,No,null,433,Cash,7,4.3,3.4,#NAME?,
2024-07-12 4:16:00,04:16:00,CNR6729305106,Success,CID208914,eBike,Kengeri,JP Nagar,175,125,null,null,No,null,262,Cash,18,3.3,4.4,#NAME?,
2024-07-07 17:02:00,17:02:00,CNR9800987459,Success,CID924023,Prime Plus,Bellandur,Basavanagudi,119,75,null,null,No,null,370,Cash,37,4.4,3.9,#NAME?,
2024-07-16 17:33:00,17:33:00,CNR5579984722,Success,CID634359,Bike,Kadugodi,Varthur,266,70,null,null,No,null,176,UPI,11,4.5,4.2,#NAME?,
2024-07-01 13:17:00,13:17:00,CNR3525778847,Success,CID346402,Prime SUV,Kengeri,Langford Town,224,45,null,null,No,null,2633,Cash,35,3,3.8,#NAME?,
2024-07-30 14:57:00,14:57:00,CNR1852748282,Canceled by Driver,CID401252,Prime SUV,Sarjapur Road,Sarjapur Road,null,null,null,Personal & Car related issue,null,null,409,null,0,null,null,#NAME?,
2024-07-23 3:28:00,03:28:00,CNR5445136579,Canceled by Driver,CID916501,eBike,Banashankari,Magadi Road,null,null,null,Personal & Car related issue,null,null,307,null,0,null,null,#NAME?,
